Timestamp (ns),Human-Readable Time (UTC),ciee/ devices/ meter/ 0xd8d5b9000000a110/ demand (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ demand (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ demand (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ demand (Count),ciee/ devices/ meter/ 0xd8d5b9000000a110/ price (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ price (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ price (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ price (Count),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_received (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_received (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_received (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_received (Count),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_delivered (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_delivered (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_delivered (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_delivered (Count),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508782840983060480,2017-10-23 18:20:40.983060480,4080.000000,4696.640000,6360.000000,375,0.211970,0.211970,0.211970,375,0.250000,0.250000,0.250000,375,796.126000,796.158069,796.195000,375,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508785040006316032,2017-10-23 18:57:20.006316032,4040.000000,5086.451613,9520.000000,372,0.211970,0.211970,0.211970,372,0.250000,0.250000,0.250000,372,796.195000,796.230441,796.266000,372,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508787239029571584,2017-10-23 19:33:59.029571584,3920.000000,4845.067385,8240.000000,371,0.211970,0.211970,0.211970,371,0.250000,0.250000,0.250000,371,796.266000,796.308776,796.351000,371,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508789438052827136,2017-10-23 20:10:38.052827136,4280.000000,5156.559140,8480.000000,372,0.211970,0.211970,0.211970,372,0.250000,0.250000,0.250000,372,796.351000,796.385513,796.427000,372,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508791637076082688,2017-10-23 20:47:17.076082688,4480.000000,5446.229508,8360.000000,366,0.211970,0.211970,0.211970,366,0.250000,0.250000,0.250000,366,796.427000,796.466344,796.502000,366,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508793836099338240,2017-10-23 21:23:56.099338240,3920.000000,5250.899183,9280.000000,367,0.211970,0.211970,0.211970,367,0.250000,0.250000,0.250000,367,796.502000,796.548131,796.594000,367,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508796035122593792,2017-10-23 22:00:35.122593792,4480.000000,5491.027027,8920.000000,370,0.211970,0.211970,0.211970,370,0.250000,0.250000,0.250000,370,796.594000,796.629797,796.670000,370,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508798234145849344,2017-10-23 22:37:14.145849344,4240.000000,5365.355191,10040.000000,366,0.211970,0.211970,0.211970,366,0.250000,0.250000,0.250000,366,796.670000,796.712071,796.753000,366,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508800433169104896,2017-10-23 23:13:53.169104896,3960.000000,4761.808511,9400.000000,376,0.211970,0.211970,0.211970,376,0.250000,0.250000,0.250000,376,796.753000,796.792798,796.825000,376,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508802632192360448,2017-10-23 23:50:32.192360448,3640.000000,4293.796791,6960.000000,374,0.211970,0.211970,0.211970,374,0.250000,0.250000,0.250000,374,796.825000,796.863492,796.898000,374,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508804831215616000,2017-10-24 00:27:11.215616000,3640.000000,4356.180371,7920.000000,377,0.211970,0.211970,0.211970,377,0.250000,0.250000,0.250000,377,796.898000,796.931541,796.962000,377,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508807030238871552,2017-10-24 01:03:50.238871552,3040.000000,3544.574468,5760.000000,376,0.211970,0.211970,0.211970,376,0.250000,0.250000,0.250000,376,796.962000,796.994290,797.024000,376,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508809229262127104,2017-10-24 01:40:29.262127104,2720.000000,3277.297297,5360.000000,370,0.211970,0.211970,0.211970,370,0.250000,0.250000,0.250000,370,797.024000,797.045746,797.071000,370,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508811428285382656,2017-10-24 02:17:08.285382656,2440.000000,3176.972973,5400.000000,370,0.211970,0.211970,0.211970,370,0.250000,0.250000,0.250000,370,797.071000,797.096916,797.120000,370,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508813627308638208,2017-10-24 02:53:47.308638208,1880.000000,2724.141414,4680.000000,396,0.211970,0.211970,0.211970,396,0.250000,0.250000,0.250000,396,797.120000,797.141626,797.165000,396,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508815826331893760,2017-10-24 03:30:26.331893760,2520.000000,3158.989899,5360.000000,396,0.211970,0.211970,0.211970,396,0.250000,0.250000,0.250000,396,797.165000,797.185841,797.210000,396,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508818025355149312,2017-10-24 04:07:05.355149312,2840.000000,3613.100000,5560.000000,400,0.211970,0.211970,0.211970,400,0.250000,0.250000,0.250000,400,797.210000,797.234542,797.261000,400,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508820224378404864,2017-10-24 04:43:44.378404864,2360.000000,3130.508475,4800.000000,354,0.211970,0.211970,0.211970,354,0.250000,0.250000,0.250000,354,797.261000,797.290565,797.318000,354,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508822423401660416,2017-10-24 05:20:23.401660416,1800.000000,2860.505051,4720.000000,396,0.211970,0.211970,0.211970,396,0.250000,0.250000,0.250000,396,797.318000,797.335237,797.358000,396,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508824622424915968,2017-10-24 05:57:02.424915968,1800.000000,2263.819095,3560.000000,398,0.211970,0.211970,0.211970,398,0.250000,0.250000,0.250000,398,797.358000,797.379136,797.395000,398,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508826821448171520,2017-10-24 06:33:41.448171520,1760.000000,1995.736041,3560.000000,394,0.211970,0.211970,0.211970,394,0.250000,0.250000,0.250000,394,797.395000,797.411797,797.429000,394,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508829020471427072,2017-10-24 07:10:20.471427072,1880.000000,2355.027027,4600.000000,370,0.211970,0.211970,0.211970,370,0.250000,0.250000,0.250000,370,797.429000,797.444300,797.463000,370,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508831219494682624,2017-10-24 07:46:59.494682624,1680.000000,1884.468085,3240.000000,376,0.211970,0.211970,0.211970,376,0.250000,0.250000,0.250000,376,797.463000,797.478301,797.492000,376,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508833418517938176,2017-10-24 08:23:38.517938176,1720.000000,2167.302452,5560.000000,367,0.211970,0.211970,0.211970,367,0.250000,0.250000,0.250000,367,797.492000,797.507510,797.524000,367,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508835617541193728,2017-10-24 09:00:17.541193728,1640.000000,1860.648649,5080.000000,370,0.211970,0.211970,0.211970,370,0.250000,0.250000,0.250000,370,797.524000,797.539649,797.555000,370,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508837816564449280,2017-10-24 09:36:56.564449280,1640.000000,1892.192513,3360.000000,374,0.211970,0.211970,0.211970,374,0.250000,0.250000,0.250000,374,797.555000,797.569572,797.584000,374,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508840015587704832,2017-10-24 10:13:35.587704832,1720.000000,1879.245283,3360.000000,371,0.211970,0.211970,0.211970,371,0.250000,0.250000,0.250000,371,797.584000,797.598623,797.614000,371,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508842214610960384,2017-10-24 10:50:14.610960384,1760.000000,2085.067385,5600.000000,371,0.211970,0.211970,0.211970,371,0.250000,0.250000,0.250000,371,797.614000,797.628186,797.646000,371,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508844413634215936,2017-10-24 11:26:53.634215936,1640.000000,1822.506667,3320.000000,375,0.211970,0.211970,0.211970,375,0.250000,0.250000,0.250000,375,797.646000,797.659456,797.673000,375,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508846612657471488,2017-10-24 12:03:32.657471488,1600.000000,1870.569106,3200.000000,369,0.211970,0.211970,0.211970,369,0.250000,0.250000,0.250000,369,797.673000,797.687585,797.704000,369,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508848811680727040,2017-10-24 12:40:11.680727040,1720.000000,1925.040214,3760.000000,373,0.211970,0.211970,0.211970,373,0.250000,0.250000,0.250000,373,797.704000,797.716962,797.732000,373,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508851010703982592,2017-10-24 13:16:50.703982592,1720.000000,2086.918919,5040.000000,370,0.211970,0.211970,0.211970,370,0.250000,0.250000,0.250000,370,797.732000,797.745989,797.763000,370,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508853209727238144,2017-10-24 13:53:29.727238144,1720.000000,1844.516129,3240.000000,372,0.211970,0.211970,0.211970,372,0.250000,0.250000,0.250000,372,797.763000,797.778430,797.795000,372,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508855408750493696,2017-10-24 14:30:08.750493696,1720.000000,2395.354108,4120.000000,353,0.211970,0.211970,0.211970,353,0.250000,0.250000,0.250000,353,797.795000,797.807314,797.827000,353,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508857607773749248,2017-10-24 15:06:47.773749248,2640.000000,3742.580645,7360.000000,248,0.211970,0.211970,0.211970,248,0.250000,0.250000,0.250000,248,797.827000,797.846952,797.863000,248,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508859806797004800,2017-10-24 15:43:26.797004800,2600.000000,3985.567010,8240.000000,291,0.211970,0.211970,0.211970,291,0.250000,0.250000,0.250000,291,797.863000,797.909704,797.933000,291,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508862005820260352,2017-10-24 16:20:05.820260352,3400.000000,4232.290503,8080.000000,358,0.211970,0.211970,0.211970,358,0.250000,0.250000,0.250000,358,797.940000,797.969254,798.006000,358,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508864204843515904,2017-10-24 16:56:44.843515904,3320.000000,4557.088949,7960.000000,371,0.211970,0.211970,0.211970,371,0.250000,0.250000,0.250000,371,798.006000,798.036156,798.070000,371,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508866403866771456,2017-10-24 17:33:23.866771456,4240.000000,5430.054054,8360.000000,370,0.211970,0.211970,0.211970,370,0.250000,0.250000,0.250000,370,798.070000,798.112078,798.148000,370,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508868602890027008,2017-10-24 18:10:02.890027008,4000.000000,5275.256065,10680.000000,371,0.211970,0.211970,0.211970,371,0.250000,0.250000,0.250000,371,798.159000,798.192447,798.232000,371,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508870801913282560,2017-10-24 18:46:41.913282560,10200.000000,11291.820580,15240.000000,379,0.211970,0.211970,0.211970,379,0.250000,0.250000,0.250000,379,798.232000,798.301884,798.381000,379,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508873000936538112,2017-10-24 19:23:20.936538112,9680.000000,11117.433155,15560.000000,374,0.211970,0.211970,0.211970,374,0.250000,0.250000,0.250000,374,798.381000,798.471163,798.543000,374,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508875199959793664,2017-10-24 19:59:59.959793664,10040.000000,14546.881720,22240.000000,372,0.211970,0.211970,0.211970,372,0.250000,0.250000,0.250000,372,798.571000,798.657263,798.767000,372,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508877398983049216,2017-10-24 20:36:38.983049216,16600.000000,18166.086957,21360.000000,368,0.211970,0.211970,0.211970,368,0.250000,0.250000,0.250000,368,798.767000,798.897747,799.032000,368,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508879598006304768,2017-10-24 21:13:18.006304768,16960.000000,18985.706667,24200.000000,375,0.211970,0.211970,0.211970,375,0.250000,0.250000,0.250000,375,799.032000,799.171704,799.264000,375,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508881797029560320,2017-10-24 21:49:57.029560320,11360.000000,17098.494624,21560.000000,372,0.211970,0.211970,0.211970,372,0.250000,0.250000,0.250000,372,799.340000,799.463952,799.594000,372,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508883996052815872,2017-10-24 22:26:36.052815872,11040.000000,17487.547170,22960.000000,371,0.211970,0.211970,0.211970,371,0.250000,0.250000,0.250000,371,799.594000,799.722526,799.845000,371,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508886195076071424,2017-10-24 23:03:15.076071424,10400.000000,15174.731183,22280.000000,372,0.211970,0.211970,0.211970,372,0.250000,0.250000,0.250000,372,799.845000,799.978285,800.085000,372,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508888394099326976,2017-10-24 23:39:54.099326976,3960.000000,10288.213333,16560.000000,375,0.211970,0.211970,0.211970,375,0.250000,0.250000,0.250000,375,800.085000,800.190461,800.267000,375,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508890593122582528,2017-10-25 00:16:33.122582528,4280.000000,10372.586667,15000.000000,375,0.211970,0.211970,0.211970,375,0.250000,0.250000,0.250000,375,800.267000,800.350469,800.424000,375,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508892792145838080,2017-10-25 00:53:12.145838080,3200.000000,8654.565217,14400.000000,368,0.211970,0.211970,0.211970,368,0.250000,0.250000,0.250000,368,800.424000,800.501938,800.561000,368,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508894991169093632,2017-10-25 01:29:51.169093632,3080.000000,7836.774194,13280.000000,372,0.211970,0.211970,0.211970,372,0.250000,0.250000,0.250000,372,800.561000,800.627387,800.689000,372,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508897190192349184,2017-10-25 02:06:30.192349184,2640.000000,7024.258760,13680.000000,371,0.211970,0.211970,0.211970,371,0.250000,0.250000,0.250000,371,800.689000,800.741404,800.786000,371,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508899389215604736,2017-10-25 02:43:09.215604736,2520.000000,6795.926893,14440.000000,383,0.211970,0.211970,0.211970,383,0.250000,0.250000,0.250000,383,800.786000,800.848977,800.890000,383,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508901588238860288,2017-10-25 03:19:48.238860288,2600.000000,6869.000000,14360.000000,400,0.211970,0.211970,0.211970,400,0.250000,0.250000,0.250000,400,800.890000,800.952743,801.008000,400,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508903787262115840,2017-10-25 03:56:27.262115840,2280.000000,6982.020202,12920.000000,396,0.211970,0.211970,0.211970,396,0.250000,0.250000,0.250000,396,801.008000,801.066414,801.122000,396,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
