,time,resids,b_predictor
452,,,3.9999999999999996e-05
453,,,3.2e-05
454,,,3.180952380952381e-05
455,,,3.177777777777778e-05
456,,,3.0333333333333333e-05
457,,,2.933333333333333e-05
458,,,2.952380952380952e-05
459,,,3.6777777777777774e-05
460,,,4.342857142857143e-05
461,,,4.222222222222223e-05
462,,,4.133333333333333e-05
463,,,4.133333333333333e-05
464,,,4.066666666666667e-05
465,,,4.066666666666667e-05
466,,,4.3714285714285715e-05
467,,,6.992592592592593e-05
468,,,4.9500000000000004e-05
469,,,3.111111111111111e-05
470,,,3.233333333333333e-05
471,,,3.192592592592593e-05
472,,,3.08e-05
473,,,3.066666666666666e-05
474,,,3.9888888888888895e-05
475,,,4.044444444444444e-05
476,,,4.0095238095238093e-05
477,,,4.066666666666667e-05
478,,,4.0533333333333334e-05
479,,,4.095238095238095e-05
480,,,3.514285714285714e-05
481,,,3.3333333333333335e-05
482,,,3.366666666666667e-05
483,,,3.3333333333333335e-05
484,,,3.366666666666667e-05
485,,,3.52e-05
486,,,3.6222222222222225e-05
487,,,3.8285714285714286e-05
488,,,5.190476190476191e-05
489,,,5.4000000000000005e-05
490,,,5.466666666666667e-05
491,,,5.380000000000001e-05
492,,,4.800000000000001e-05
493,,,4.8740740740740736e-05
494,,,4.3333333333333334e-05
495,,,4.275e-05
496,,,3.942857142857143e-05
497,,,3.733333333333334e-05
498,,,4.266666666666667e-05
499,,,4.3407407407407404e-05
500,,,4.876190476190476e-05
501,,,5.0916666666666666e-05
502,,,4.971428571428571e-05
503,,,5.352380952380953e-05
504,,,5.4000000000000005e-05
505,,,5.426666666666666e-05
506,,,4.9250000000000004e-05
507,,,4.8740740740740736e-05
508,,,4.476190476190477e-05
509,,,4.4e-05
510,,,4.358333333333334e-05
511,,,3.855555555555556e-05
512,,,4.5333333333333335e-05
513,,,4.5333333333333335e-05
514,,,4.5333333333333335e-05
515,,,5.3777777777777774e-05
516,,,4.8e-05
517,,,5.4761904761904766e-05
518,,,5.495238095238096e-05
519,,,4.933333333333333e-05
520,,,4.847619047619047e-05
521,,,4.311111111111111e-05
522,,,3.8666666666666674e-05
523,,,3.8666666666666674e-05
524,,,3.825000000000001e-05
525,,,3.766666666666666e-05
526,,,3.7714285714285705e-05
527,,,3.962962962962963e-05
528,,,4.444444444444444e-05
529,,,6.525e-05
530,,,8.925e-05
531,,,7.599999999999999e-05
532,,,4.704761904761904e-05
533,,,6.342857142857143e-05
534,,,6.416666666666666e-05
535,,,5.808333333333333e-05
536,,,5.3e-05
537,,,5.683333333333334e-05
538,,,5.733333333333332e-05
539,,,5.325e-05
540,,,5.3222222222222225e-05
541,,,5.5599999999999996e-05
542,,,5.733333333333332e-05
543,,,6.366666666666666e-05
544,,,6.39047619047619e-05
545,,,6.577777777777777e-05
546,,,6.733333333333333e-05
547,,,6.704761904761904e-05
548,,,6.322222222222223e-05
549,,,6.108333333333333e-05
550,,,5.7999999999999994e-05
551,,,5.683333333333333e-05
552,,,5.2833333333333335e-05
553,,,5.344444444444444e-05
554,,,5.733333333333332e-05
555,,,5.690909090909091e-05
556,,,5.20952380952381e-05
557,,,6.199999999999999e-05
558,,,6.61904761904762e-05
559,,,6.733333333333333e-05
560,,,6.216666666666667e-05
561,,,5.9999999999999995e-05
562,,,6.0444444444444436e-05
563,,,5.983333333333333e-05
564,,,5.066666666666667e-05
565,,,5.0499999999999994e-05
566,,,5.2333333333333336e-05
567,,,5.533333333333334e-05
568,,,5.4190476190476205e-05
569,,,5.21904761904762e-05
570,,,5.966666666666667e-05
571,,,6.608333333333333e-05
572,,,6.6e-05
573,,,6.091666666666666e-05
574,,,5.99047619047619e-05
575,,,6.028571428571428e-05
576,,,6.111111111111111e-05
577,,,6.433333333333333e-05
578,,,6.38095238095238e-05
579,,,6.4e-05
580,,,6.358333333333334e-05
581,,,6.4e-05
582,,,6.352380952380953e-05
583,,,6.333333333333333e-05
584,,,5.6666666666666664e-05
585,,,5.259259259259259e-05
586,,,5.238095238095238e-05
587,,,5.366666666666667e-05
588,,,5.466666666666667e-05
589,,,5.5111111111111124e-05
590,,,5.418181818181818e-05
591,,,5.466666666666667e-05
592,,,5.466666666666666e-05
593,,,5.3916666666666665e-05
594,,,5.390476190476191e-05
595,,,9.044444444444444e-05
596,,,9.944444444444444e-05
597,,,6.45e-05
598,,,6.104761904761903e-05
599,,,6.133333333333332e-05
600,,,6.2e-05
601,,,5.525e-05
602,,,5.133333333333333e-05
603,,,5.142857142857143e-05
604,,,5.1454545454545455e-05
605,,,4.9250000000000004e-05
606,,,4.844444444444444e-05
607,,,4.8666666666666666e-05
608,,,5.588888888888889e-05
609,,,5.9714285714285704e-05
610,,,6.183333333333332e-05
611,,,6.251851851851853e-05
612,,,6.199999999999999e-05
613,,,6.199999999999999e-05
614,,,6.180952380952381e-05
615,,,5.15e-05
616,,,5.0333333333333335e-05
617,,,5e-05
618,,,5.1e-05
619,,,5.476190476190476e-05
620,,,5.4000000000000005e-05
621,,,5.9e-05
622,,,6.208333333333333e-05
623,,,6.233333333333334e-05
624,,,6.266666666666667e-05
625,,,6.155555555555554e-05
626,,,5.952380952380952e-05
627,,,5.3714285714285714e-05
628,,,4.9523809523809525e-05
629,,,5.1e-05
630,,,5.333333333333333e-05
631,,,5.3185185185185186e-05
632,,,5.266666666666667e-05
633,,,5.3916666666666665e-05
634,,,6.216666666666667e-05
635,,,6e-05
636,,,5.933333333333333e-05
637,,,5.9142857142857136e-05
638,,,5.9777777777777764e-05
639,,,6.116666666666666e-05
640,,,5.533333333333333e-05
641,,,4.8666666666666666e-05
642,,,4.766666666666666e-05
643,,,4.761904761904762e-05
644,,,4.633333333333333e-05
645,,,4.5333333333333335e-05
646,,,4.5714285714285716e-05
647,,,5.2761904761904765e-05
648,,,5.4571428571428566e-05
649,,,5.633333333333333e-05
650,,,5.774999999999999e-05
651,,,5.7333333333333315e-05
652,,,5.733333333333332e-05
653,,,5.6000000000000006e-05
654,,,4.8933333333333335e-05
655,,,4.6000000000000014e-05
656,,,4.6000000000000014e-05
657,,,4.6000000000000014e-05
658,,,4.683333333333333e-05
659,,,4.977777777777777e-05
660,,,4.766666666666666e-05
661,,,5.422222222222222e-05
662,,,5.826666666666665e-05
663,,,5.7333333333333336e-05
664,,,7.7e-05
665,,,9.644444444444445e-05
666,,,6.5e-05
667,,,5.114285714285715e-05
668,,,4.780952380952381e-05
669,,,4.8e-05
670,,,4.733333333333333e-05
671,,,4.653333333333333e-05
672,,,4.466666666666667e-05
673,,,5e-05
674,,,5.504761904761906e-05
675,,,5.5750000000000013e-05
676,,,5.838095238095237e-05
677,,,5.766666666666667e-05
678,,,5.666666666666667e-05
679,,,5.6000000000000006e-05
680,,,4.8740740740740736e-05
681,,,4.474074074074074e-05
682,,,4.4e-05
683,,,4.375e-05
684,,,4.433333333333334e-05
685,,,4.5333333333333335e-05
686,,,4.677777777777778e-05
687,,,5.4000000000000005e-05
688,,,5.3416666666666666e-05
689,,,5.3e-05
690,,,5.533333333333334e-05
691,,,5.495238095238096e-05
692,,,5.533333333333334e-05
693,,,5.5e-05
694,,,4.8e-05
695,,,4.8121212121212125e-05
696,,,4.809523809523809e-05
697,,,4.566666666666667e-05
698,,,4.476190476190477e-05
699,,,4.599999999999999e-05
700,,,5.28e-05
701,,,5.480000000000001e-05
702,,,5.590476190476191e-05
703,,,5.733333333333332e-05
704,,,5.77142857142857e-05
705,,,5.733333333333332e-05
706,,,5.54e-05
707,,,5.5e-05
708,,,4.5249999999999995e-05
709,,,4.4800000000000005e-05
710,,,4.523809523809524e-05
711,,,4.658333333333334e-05
712,,,4.666666666666667e-05
713,,,4.783333333333334e-05
714,,,5.5555555555555565e-05
715,,,6.2e-05
716,,,7.3e-05
717,,,6.474074074074074e-05
718,,,6.883333333333333e-05
719,,,6.990476190476191e-05
0,,,
1,,,7.333333333333333e-06
2,,,1.1777777777777778e-05
3,,,9.333333333333334e-06
4,,,6e-06
5,,,-8.333333333333333e-07
6,,,-8.777777777777776e-06
7,,,-7e-06
8,,,-3.3333333333333333e-06
9,,,-1.3333333333333334e-06
10,,,-2e-06
11,,,-2.666666666666667e-06
12,,,
13,,,-1.3777777777777778e-05
14,,,
15,,,6e-06
16,,,5.333333333333334e-06
17,,,1.3333333333333334e-06
18,,,-3.3333333333333335e-07
19,,,-3.85e-05
20,,,-5.383333333333334e-05
21,,,-4.483333333333334e-05
22,,,-1.1e-05
23,,,-1.2777777777777777e-05
24,,,-1.6095238095238093e-05
25,,,-2.447619047619048e-05
26,,,-3.288888888888889e-05
27,,,-3.752380952380953e-05
28,,,-1.9111111111111113e-05
29,,,-4.2095238095238095e-05
30,,,-1.7916666666666667e-05
31,,,-4.3333333333333334e-05
32,,,-2.704761904761905e-05
33,,,-3.6222222222222225e-05
34,,,-1.0266666666666666e-05
35,,,-1.1333333333333334e-05
36,,,-3.638095238095238e-05
37,,,-5.21904761904762e-05
38,,,-5.475e-05
39,,,-4.057142857142857e-05
40,,,-2.45e-05
41,,,-2.3111111111111112e-05
42,,,-1.9333333333333333e-05
43,,,-1.1555555555555556e-05
44,,,-9.166666666666668e-06
45,,,-8.888888888888888e-06
46,,,-2.2666666666666668e-05
47,,,-1.6666666666666667e-05
48,,,-1.1733333333333333e-05
49,,,-1.5e-05
50,,,-2.3666666666666665e-05
51,,,-1.9466666666666664e-05
52,,,1.0166666666666667e-05
53,,,2.4933333333333334e-05
54,,,8e-06
55,,,-1.9833333333333332e-05
56,,,-3.616666666666667e-05
57,,,-2.6833333333333336e-05
58,,,-4.644444444444446e-05
59,,,-3.314285714285714e-05
60,,,-1.4083333333333333e-05
61,,,-1.9238095238095237e-05
62,,,-1.111111111111111e-05
63,,,-1.4666666666666666e-05
64,,,-1.4416666666666667e-05
65,,,-8.833333333333334e-06
66,,,-1.5833333333333333e-05
67,,,-2.811111111111111e-05
68,,,-2.483333333333333e-05
69,,,-2.5888888888888886e-05
70,,,-2.6074074074074072e-05
71,,,-2.0857142857142857e-05
72,,,-1.3111111111111111e-05
73,,,-1.3333333333333334e-07
74,,,-6.5000000000000004e-06
75,,,-3.4444444444444444e-06
76,,,-1.9083333333333334e-05
77,,,-3.422222222222223e-05
78,,,-2.216666666666667e-05
79,,,-1.92e-05
80,,,-2.02962962962963e-05
81,,,-2.706666666666667e-05
82,,,-2.441666666666667e-05
83,,,-1.7333333333333332e-05
84,,,-2.3083333333333333e-05
85,,,-2.025e-05
86,,,-1.4533333333333334e-05
87,,,-1.4095238095238093e-05
88,,,-1.8999999999999998e-05
89,,,-1.2777777777777777e-05
90,,,-1.4266666666666667e-05
91,,,-1.9333333333333333e-05
92,,,-2.933333333333333e-05
93,,,-3.5000000000000004e-05
94,,,-3.811111111111111e-05
95,,,-5.475e-05
96,,,-5.291666666666666e-05
97,,,-5.0444444444444437e-05
98,,,-4.5083333333333336e-05
99,,,-3.142857142857143e-05
100,,,-2.3466666666666667e-05
101,,,-2.3866666666666666e-05
102,,,-1.6133333333333334e-05
103,,,-1.84e-05
104,,,-1.9750000000000002e-05
105,,,-1.3555555555555555e-05
106,,,-2.4e-05
107,,,-2.8133333333333334e-05
108,,,-3.575e-05
109,,,-5.255555555555556e-05
110,,,-4.8666666666666666e-05
111,,,-4.3333333333333334e-05
112,,,
113,,,
114,,,-2.9888888888888885e-05
115,,,-2.8e-05
116,,,-1.7555555555555553e-05
117,,,-3.3333333333333335e-05
118,,,-4.033333333333333e-05
119,,,-3.999999999999999e-06
120,,,2.8499999999999998e-05
121,,,1.5000000000000009e-06
122,,,-2.152380952380952e-05
123,,,-1.7714285714285717e-05
124,,,-3.066666666666667e-05
125,,,-3.4250000000000006e-05
126,,,-1.688888888888889e-05
127,,,-1.4857142857142858e-05
128,,,-1.6e-05
129,,,-1.4e-05
130,,,-1.7666666666666668e-05
131,,,-5.3333333333333345e-06
132,,,-8.88888888888889e-07
133,,,-1.1499999999999998e-05
134,,,-1.561904761904762e-05
135,,,-2.8370370370370367e-05
136,,,-4.142857142857143e-05
137,,,-3.546666666666667e-05
138,,,-3.555555555555555e-05
139,,,-2.780952380952381e-05
140,,,-3.647619047619048e-05
141,,,-3.5266666666666666e-05
142,,,-1.822222222222222e-05
143,,,-2.3666666666666665e-05
144,,,-3.2e-05
145,,,-2.3238095238095236e-05
146,,,3.3333333333333335e-07
147,,,-2.0380952380952382e-05
148,,,-2.225e-05
149,,,-2.666666666666667e-06
150,,,-2.2266666666666668e-05
151,,,-1.8999999999999998e-05
152,,,-2.3666666666666668e-05
153,,,-3.5333333333333336e-05
154,,,-2.5733333333333333e-05
155,,,-9.142857142857144e-06
156,,,-2.3333333333333332e-05
157,,,-2.3047619047619045e-05
158,,,-4.791666666666667e-05
159,,,-3.116666666666667e-05
160,,,-4.75e-05
161,,,-4.111111111111111e-05
162,,,-1.3777777777777781e-05
163,,,2.6666666666666677e-06
164,,,-2.6000000000000002e-05
165,,,-3.5333333333333336e-05
166,,,-4.5777777777777776e-05
167,,,-3.925e-05
168,,,-3.9166666666666665e-05
169,,,-2.8000000000000003e-05
170,,,-4.45e-05
171,,,-4.388888888888889e-05
172,,,-2.4666666666666665e-05
173,,,-4.8666666666666666e-05
174,,,-2.0083333333333335e-05
175,,,-1.3833333333333332e-05
176,,,-1.3666666666666666e-05
177,,,-2.608333333333333e-05
178,,,-2.1466666666666666e-05
179,,,-2.8e-05
180,,,-3.591666666666666e-05
181,,,-3.7142857142857143e-05
182,,,-4.1238095238095236e-05
183,,,-3.0500000000000003e-05
184,,,-3.733333333333334e-05
185,,,-2.0592592592592596e-05
186,,,-1.32e-05
187,,,2.6666666666666667e-05
188,,,2.677777777777778e-05
189,,,2.222222222222222e-06
190,,,-2.3925925925925927e-05
191,,,-8.888888888888888e-06
192,,,-1.9999999999999998e-05
193,,,-2.704761904761905e-05
194,,,-3.933333333333333e-05
195,,,-4.2166666666666664e-05
196,,,-4.5e-05
197,,,-2.6416666666666667e-05
198,,,-2.7555555555555555e-05
199,,,-2.980952380952381e-05
200,,,-4.6285714285714284e-05
201,,,-4.275e-05
202,,,-4.380952380952381e-05
203,,,-4.808333333333333e-05
204,,,-2.8285714285714284e-05
205,,,-5.904761904761904e-06
206,,,-2.5066666666666672e-05
207,,,-3.208333333333333e-05
208,,,-2.2333333333333335e-05
209,,,-2.1466666666666666e-05
210,,,-2.391666666666667e-05
211,,,-1.4e-05
212,,,
213,,,
214,,,
215,,,
216,,,
217,,,
218,,,
219,,,
220,,,
221,,,
222,,,
223,,,
224,,,
225,,,
226,,,
227,,,
228,,,
229,,,
230,,,
231,,,
232,,,
233,,,
234,,,
235,,,
236,,,
237,,,
238,,,
239,,,
240,,,
241,,,
242,,,
243,,,
244,,,
245,,,
246,,,
247,,,
248,,,
249,,,
250,,,
251,,,
252,,,-2.8190476190476187e-05
253,,,-1.2533333333333334e-05
254,,,-2.76e-05
255,,,-3.758333333333333e-05
256,,,-3.555555555555556e-06
257,,,9.333333333333334e-06
258,,,5.333333333333334e-06
259,,,
260,,,-4.0833333333333334e-05
261,,,-4.116666666666667e-05
262,,,-3.5499999999999996e-05
263,,,-2.761904761904762e-05
264,,,-1.1599999999999999e-05
265,,,-2.1466666666666666e-05
266,,,
267,,,
268,,,
269,,,
270,,,
271,,,
272,,,-2.5111111111111113e-05
273,,,-3.819047619047619e-05
274,,,-3.983333333333334e-05
275,,,-4.041666666666666e-05
276,,,-4.1083333333333334e-05
277,,,-3.4e-05
278,,,-2.922222222222222e-05
279,,,-2.3583333333333335e-05
280,,,-2.8e-05
281,,,-3.161904761904762e-05
282,,,-3.103703703703704e-05
283,,,-5.1111111111111115e-06
284,,,-2.7666666666666664e-05
285,,,-3.3809523809523806e-05
286,,,-3.125e-05
287,,,-3.1916666666666665e-05
288,,,-3.066666666666667e-05
289,,,-2.5833333333333336e-05
290,,,-2.342857142857143e-05
291,,,-4.125e-05
292,,,-3.4190476190476194e-05
293,,,-3.2e-05
294,,,-3.3809523809523806e-05
295,,,-3.318518518518518e-05
296,,,-3.2190476190476186e-05
297,,,-2.1916666666666666e-05
298,,,-3.3083333333333336e-05
299,,,-3.6e-05
300,,,-4.237037037037037e-05
301,,,-4.4166666666666665e-05
302,,,-4.2476190476190475e-05
303,,,-4.4e-05
304,,,-4.241666666666666e-05
305,,,-3.766666666666666e-05
306,,,-3.428571428571429e-05
307,,,8e-06
308,,,-1.188888888888889e-05
309,,,-2.15e-05
310,,,-1.8533333333333334e-05
311,,,-2.1333333333333335e-05
312,,,1.7e-05
313,,,-1.9666666666666666e-05
314,,,-3.3333333333333333e-06
315,,,-2.637037037037037e-05
316,,,-3.2571428571428566e-05
317,,,-3.2e-05
318,,,
319,,,
320,,,-3.2533333333333336e-05
321,,,-2.3111111111111112e-05
322,,,-1.44e-05
323,,,1.6166666666666665e-05
324,,,6.333333333333333e-06
325,,,9.999999999999999e-06
326,,,3.066666666666667e-06
327,,,4.4e-05
328,,,3.591666666666666e-05
329,,,2.4444444444444445e-05
330,,,-2e-06
331,,,
332,,,
333,,,-2e-06
334,,,-2.666666666666667e-06
335,,,1.4666666666666666e-05
336,,,-8.222222222222222e-06
337,,,2.8533333333333333e-05
338,,,3.6952380952380956e-05
339,,,1.5523809523809525e-05
340,,,2.8583333333333335e-05
341,,,3.508333333333333e-05
342,,,1.0444444444444443e-05
343,,,-2.0533333333333332e-05
344,,,-4.888888888888889e-06
345,,,-2.116666666666667e-05
346,,,-1.1111111111111112e-07
347,,,-8.833333333333334e-06
348,,,2.3333333333333336e-06
349,,,4.666666666666667e-06
350,,,8.666666666666666e-06
351,,,1.6666666666666667e-05
352,,,2e-06
353,,,1.4666666666666666e-05
354,,,-4.333333333333333e-06
355,,,1.3833333333333332e-05
356,,,-1.6e-05
357,,,-9.73333333333333e-06
358,,,9.333333333333334e-06
359,,,8e-06
360,,,7.499999999999999e-06
361,,,-1.1166666666666668e-05
362,,,-1.6583333333333334e-05
363,,,-1.2666666666666667e-05
364,,,2.266666666666667e-06
365,,,6.4444444444444445e-06
366,,,-3.3333333333333333e-06
367,,,-6.666666666666667e-06
368,,,2.2e-05
369,,,2.3333333333333336e-05
370,,,1.8333333333333336e-05
371,,,1.4e-05
372,,,1.45e-05
373,,,2e-06
374,,,-9.047619047619049e-06
375,,,-9.833333333333333e-06
376,,,-1.0666666666666667e-05
377,,,9.333333333333334e-06
378,,,1.48e-05
379,,,2.1047619047619047e-05
380,,,2.6833333333333336e-05
381,,,2.9333333333333333e-05
382,,,2.8166666666666666e-05
383,,,2.8666666666666668e-05
384,,,2.9866666666666666e-05
385,,,1.8416666666666666e-05
386,,,2.057142857142857e-05
387,,,1.9714285714285714e-05
388,,,2.295238095238095e-05
389,,,2.1066666666666666e-05
390,,,2.1333333333333335e-05
391,,,
392,,,
393,,,-1.3333333333333334e-06
394,,,3.2444444444444446e-05
395,,,6.913333333333332e-05
396,,,4.6166666666666666e-05
397,,,3.266666666666666e-05
398,,,9.333333333333334e-06
399,,,9.999999999999999e-06
400,,,5.333333333333334e-06
401,,,6.666666666666667e-07
402,,,3.3333333333333333e-06
403,,,
404,,,2.666666666666667e-06
405,,,1e-06
406,,,2e-06
407,,,1e-06
408,,,2.8333333333333335e-06
409,,,1.1333333333333334e-05
410,,,1.2444444444444443e-05
411,,,1.2666666666666667e-05
412,,,9.333333333333334e-06
413,,,1.45e-05
414,,,1.7111111111111115e-05
415,,,8e-07
416,,,2.666666666666667e-06
417,,,-7.80952380952381e-06
418,,,-1.2e-05
419,,,-1.1333333333333334e-05
420,,,-1.0666666666666667e-05
421,,,-1.0666666666666667e-05
422,,,-9.666666666666667e-06
423,,,-6.2222222222222215e-06
424,,,
425,,,
426,,,2.222222222222222e-06
427,,,4e-06
428,,,6.666666666666667e-06
429,,,4.222222222222223e-06
430,,,1.1333333333333334e-05
431,,,-1e-06
432,,,-3.3333333333333333e-06
433,,,
434,,,
435,,,
436,,,3.3333333333333333e-06
437,,,2.666666666666667e-06
438,,,1.2666666666666667e-05
439,,,1.3444444444444444e-05
440,,,1.3333333333333333e-05
441,,,1.3777777777777778e-05
442,,,1.48e-05
443,,,1.657142857142857e-05
444,,,8e-06
445,,,1.7777777777777777e-05
446,,,2.8444444444444447e-05
447,,,1.72e-05
448,,,1.5066666666666668e-05
449,,,2.9714285714285717e-05
450,,,2.0444444444444446e-05
451,,,1.3000000000000001e-05
452,,,2.4933333333333334e-05
453,,,2.6666666666666667e-05
454,,,3.9238095238095235e-05
455,,,3.740740740740741e-05
456,,,2.342857142857143e-05
457,,,2.0333333333333334e-05
458,,,1.7111111111111115e-05
459,,,2.6583333333333333e-05
460,,,2.1047619047619047e-05
461,,,2.152380952380952e-05
462,,,2.5666666666666666e-05
463,,,2.322222222222222e-05
464,,,1.695238095238095e-05
465,,,3.285714285714286e-05
466,,,6.038095238095238e-05
467,,,4.916666666666667e-05
468,,,2.3333333333333332e-05
469,,,3.25e-05
470,,,3.4e-05
471,,,3.481481481481481e-05
472,,,3.0166666666666667e-05
473,,,2.3333333333333336e-05
474,,,2.2800000000000002e-05
475,,,2.3714285714285713e-05
476,,,1.5904761904761906e-05
477,,,2.1238095238095238e-05
478,,,2.161904761904762e-05
479,,,2.211111111111111e-05
480,,,2.257142857142857e-05
481,,,3.3809523809523806e-05
482,,,3.761904761904762e-05
483,,,3.816666666666667e-05
484,,,3.933333333333333e-05
485,,,3.8266666666666664e-05
486,,,3.542857142857143e-05
487,,,2.875e-05
488,,,2.544444444444445e-05
489,,,2.4296296296296298e-05
490,,,2.1083333333333332e-05
491,,,2.375e-05
492,,,2.6666666666666667e-05
493,,,2.773333333333334e-05
494,,,2.8952380952380955e-05
495,,,3.4416666666666665e-05
496,,,4.233333333333334e-05
497,,,4.152380952380953e-05
498,,,3.99047619047619e-05
499,,,3.8083333333333335e-05
500,,,4.599999999999999e-05
501,,,5.3777777777777774e-05
502,,,8.133333333333334e-05
503,,,5.190476190476191e-05
504,,,4.633333333333333e-05
505,,,4.191666666666667e-05
506,,,3.9999999999999996e-05
507,,,3.9999999999999996e-05
508,,,3.9166666666666665e-05
509,,,3.60952380952381e-05
510,,,5e-05
511,,,4.904761904761905e-05
512,,,5.075e-05
513,,,5.104761904761905e-05
514,,,4.591666666666667e-05
515,,,5.0583333333333334e-05
516,,,4.1083333333333334e-05
517,,,4.019047619047619e-05
518,,,3.841666666666667e-05
519,,,3.685714285714286e-05
520,,,4.066666666666667e-05
521,,,4.066666666666667e-05
522,,,4.066666666666667e-05
523,,,3.733333333333334e-05
524,,,4.444444444444444e-05
525,,,4.9500000000000004e-05
526,,,4.483333333333333e-05
527,,,4.419047619047619e-05
528,,,4.285714285714286e-05
529,,,4.2e-05
530,,,3.316666666666667e-05
531,,,3.2e-05
532,,,3.2e-05
533,,,3.3333333333333335e-05
534,,,4.908333333333333e-05
535,,,7.866666666666666e-05
536,,,6.685714285714286e-05
537,,,3.6571428571428576e-05
538,,,4.2250000000000004e-05
539,,,4.5333333333333335e-05
540,,,5.925925925925927e-05
541,,,6.133333333333334e-05
542,,,4.777777777777779e-05
543,,,5.7809523809523807e-05
544,,,5.4833333333333336e-05
